Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/58          sObject::isInclude() const [235]
                0.00    0.00       2/58          sObject::isValueDef() const [163]
                0.00    0.00       3/58          sObject::isProcDef() const [320]
                0.00    0.00       3/58          sObject::isQuOpDef() const [278]
                0.00    0.00       4/58          sObject::isFunctDef() const [171]
                0.00    0.00       6/58          sObject::isDef() const [166]
                0.00    0.00       7/58          sObject::isQuFunDef() const [262]
                0.00    0.00      32/58          sObject::isRoutDef() const [180]
[209]    0.0    0.00    0.00      58         sProcDef::object() const [209]
-----------------------------------------------
                0.00    0.00       2/52          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [113]
                0.00    0.00       2/52          sVar::eval(SymTable*, SymTable*, QuHeap*) [114]
                0.00    0.00      48/52          sVar::typecheck(SymTable*, SymTable*) [214]
[210]    0.0    0.00    0.00      52         sVar::id() const [210]
-----------------------------------------------
                                 276             SymTab::deltree(SymTable::entry*) [211]
                0.00    0.00      48/48          SymTab::~SymTab() [205]
[211]    0.0    0.00    0.00      48+276     SymTab::deltree(SymTable::entry*) [211]
                0.00    0.00     280/663         tValue::~tValue() [155]
                0.00    0.00      19/19          sQuOpDef::~sQuOpDef() [292]
                0.00    0.00      16/16          sQuFunDef::~sQuFunDef() [309]
                0.00    0.00       3/5           sConstDef::~sConstDef() [354]
                0.00    0.00       1/1           sProcDef::~sProcDef() [513]
                0.00    0.00       1/7           sVarDef::~sVarDef() [342]
                                 276             SymTab::deltree(SymTable::entry*) [211]
-----------------------------------------------
                0.00    0.00       3/48          sObject::isConstDef() const [383]
                0.00    0.00       3/48          sObject::isInclude() const [235]
                0.00    0.00      16/48          sObject::isDef() const [166]
                0.00    0.00      26/48          sObject::isValueDef() const [163]
[212]    0.0    0.00    0.00      48         sConstDef::object() const [212]
-----------------------------------------------
                0.00    0.00       2/46          QuHeap::QuHeap(int, int) [56]
                0.00    0.00      44/46          operator~(bitvec const&) [81]
[213]    0.0    0.00    0.00      46         bitvec::qnot() [213]
-----------------------------------------------
                0.00    0.00       2/44          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [113]
                0.00    0.00       4/44          sVarDef::typecheck(SymTable*, SymTable*) [109]
                0.00    0.00       4/44          sSubscript::typecheck(SymTable*, SymTable*) [364]
                0.00    0.00       4/44          sUnOp::typecheck(SymTable*, SymTable*) [372]
                0.00    0.00       6/44          sExprList::typecheck(SymTable*, SymTable*) [334]
                0.00    0.00      12/44          sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      12/44          sBinOp::typecheck(SymTable*, SymTable*) [321]
[214]    0.0    0.00    0.00      44         sVar::typecheck(SymTable*, SymTable*) [214]
                0.00    0.00      48/52          sVar::id() const [210]
                0.00    0.00      44/370         sObject::isValueDef() const [163]
                0.00    0.00      44/372         sDef::type() const [162]
                0.00    0.00      44/109         sExpr::settype(tType const&) [187]
                0.00    0.00      32/135         SymTab::getDef(std::string const&) const [184]
                0.00    0.00      16/29          SymTabComb::getDef(std::string const&) const [263]
                0.00    0.00       4/4           sObject::isConstDef() const [383]
                0.00    0.00       1/5           sObject::isGlobal() const [357]
-----------------------------------------------
                0.00    0.00      44/44          yyparse() [105]
[215]    0.0    0.00    0.00      44         sVar::sVar(std::string*) [215]
                0.00    0.00      44/74          sExpr::sExpr() [206]
-----------------------------------------------
                0.00    0.00       2/44          sFor::~sFor() <cycle 2> [404]
                0.00    0.00       4/44          sSubscript::~sSubscript() <cycle 1> [367]
                0.00    0.00       4/44          sUnOp::~sUnOp() [374]
                0.00    0.00       4/44          sVarDef::~sVarDef() [343]
                0.00    0.00      12/44          sBinOp::~sBinOp() <cycle 1> [299]
                0.00    0.00      18/44          sList<sExpr>::~sList() <cycle 1> [274]
[216]    0.0    0.00    0.00      44         sVar::~sVar() [216]
                0.00    0.00      44/44          sVar::~sVar() [217]
-----------------------------------------------
                0.00    0.00      44/44          sVar::~sVar() [216]
[217]    0.0    0.00    0.00      44         sVar::~sVar() [217]
                0.00    0.00      44/95          sExpr::~sExpr() [189]
-----------------------------------------------
                0.00    0.00      44/44          sDefList::sDefList() [220]
[218]    0.0    0.00    0.00      44         sList<sDef>::sList() [218]
                0.00    0.00      44/515         sObject::sObject(unsigned int) [158]
-----------------------------------------------
                0.00    0.00      44/44          sDefList::~sDefList() [222]
[219]    0.0    0.00    0.00      44         sList<sDef>::~sList() [219]
                0.00    0.00     263/263         sArgDef::~sArgDef() [176]
                0.00    0.00      44/515         sObject::~sObject() [159]
                0.00    0.00       6/7           sVarDef::~sVarDef() [342]
-----------------------------------------------
                0.00    0.00      44/44          yyparse() [105]
[220]    0.0    0.00    0.00      44         sDefList::sDefList() [220]
                0.00    0.00      44/44          sList<sDef>::sList() [218]
-----------------------------------------------
                0.00    0.00      44/44          sRoutDef::~sRoutDef() [249]
[221]    0.0    0.00    0.00      44         sDefList::~sDefList() [221]
                0.00    0.00      44/44          sDefList::~sDefList() [222]
-----------------------------------------------
                0.00    0.00      44/44          sDefList::~sDefList() [221]
[222]    0.0    0.00    0.00      44         sDefList::~sDefList() [222]
                0.00    0.00      44/44          sList<sDef>::~sList() [219]
-----------------------------------------------
                0.00    0.00      43/43          std::list<sObject*, std::allocator<sObject*> >::size() const [224]
[223]    0.0    0.00    0.00      43         std::list<sObject*, std::allocator<sObject*> >::end() const [223]
                0.00    0.00      43/86          std::_List_const_iterator<sObject*>::_List_const_iterator(std::__detail::_List_node_base const*) [193]
-----------------------------------------------
                0.00    0.00      43/43          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[224]    0.0    0.00    0.00      43         std::list<sObject*, std::allocator<sObject*> >::size() const [224]
                0.00    0.00      43/43          std::list<sObject*, std::allocator<sObject*> >::begin() const [225]
                0.00    0.00      43/43          std::list<sObject*, std::allocator<sObject*> >::end() const [223]
                0.00    0.00      43/43          std::iterator_traits<std::_List_const_iterator<sObject*> >::difference_type std::distance<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*>, std::_List_const_iterator<sObject*>) [228]
-----------------------------------------------
                0.00    0.00      43/43          std::list<sObject*, std::allocator<sObject*> >::size() const [224]
[225]    0.0    0.00    0.00      43         std::list<sObject*, std::allocator<sObject*> >::begin() const [225]
                0.00    0.00      43/86          std::_List_const_iterator<sObject*>::_List_const_iterator(std::__detail::_List_node_base const*) [193]
-----------------------------------------------
                0.00    0.00      43/43          std::iterator_traits<std::_List_const_iterator<sObject*> >::difference_type std::distance<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*>, std::_List_const_iterator<sObject*>) [228]
[226]    0.0    0.00    0.00      43         std::iterator_traits<std::_List_const_iterator<sObject*> >::difference_type std::__distance<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*>, std::_List_const_iterator<sObject*>, std::input_iterator_tag) [226]
                0.00    0.00     826/826         std::_List_const_iterator<sObject*>::operator!=(std::_List_const_iterator<sObject*> const&) const [150]
                0.00    0.00     783/783         std::_List_const_iterator<sObject*>::operator++() [151]
-----------------------------------------------
                0.00    0.00      43/43          std::iterator_traits<std::_List_const_iterator<sObject*> >::difference_type std::distance<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*>, std::_List_const_iterator<sObject*>) [228]
[227]    0.0    0.00    0.00      43         std::iterator_traits<std::_List_const_iterator<sObject*> >::iterator_category std::__iterator_category<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*> const&) [227]
-----------------------------------------------
                0.00    0.00      43/43          std::list<sObject*, std::allocator<sObject*> >::size() const [224]
[228]    0.0    0.00    0.00      43         std::iterator_traits<std::_List_const_iterator<sObject*> >::difference_type std::distance<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*>, std::_List_const_iterator<sObject*>) [228]
                0.00    0.00      43/43          std::iterator_traits<std::_List_const_iterator<sObject*> >::iterator_category std::__iterator_category<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*> const&) [227]
                0.00    0.00      43/43          std::iterator_traits<std::_List_const_iterator<sObject*> >::difference_type std::__distance<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*>, std::_List_const_iterator<sObject*>, std::input_iterator_tag) [226]
-----------------------------------------------
                0.00    0.00       1/42          __gnu_cxx::new_allocator<tValue>::construct(tValue*, tValue const&) [116]
                0.00    0.00      41/42          __gnu_cxx::new_allocator<sObject*>::construct(sObject**, sObject* const&) [231]
[229]    0.0    0.00    0.00      42         operator new(unsigned long, void*) [229]
-----------------------------------------------
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [243]
[230]    0.0    0.00    0.00      41         __gnu_cxx::new_allocator<sObject*>::destroy(sObject**) [230]
-----------------------------------------------
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [240]
[231]    0.0    0.00    0.00      41         __gnu_cxx::new_allocator<sObject*>::construct(sObject**, sObject* const&) [231]
                0.00    0.00      41/42          operator new(unsigned long, void*) [229]
-----------------------------------------------
                0.00    0.00      41/41          std::_List_base<sObject*, std::allocator<sObject*> >::_M_put_node(std::_List_node<sObject*>*) [239]
[232]    0.0    0.00    0.00      41         __gnu_cxx::new_allocator<std::_List_node<sObject*> >::deallocate(std::_List_node<sObject*>*, unsigned long) [232]
-----------------------------------------------
                0.00    0.00      41/41          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_node() [238]
[233]    0.0    0.00    0.00      41         __gnu_cxx::new_allocator<std::_List_node<sObject*> >::allocate(unsigned long, void const*) [233]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<std::_List_node<sObject*> >::max_size() const [236]
-----------------------------------------------
                0.00    0.00      16/41          sVarDef::typecheck(SymTable*, SymTable*) [109]
                0.00    0.00      25/41          sBinOp::typecheck(SymTable*, SymTable*) [321]
[234]    0.0    0.00    0.00      41         tType::operator==(BaseType) const [234]
-----------------------------------------------
                0.00    0.00      41/41          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[235]    0.0    0.00    0.00      41         sObject::isInclude() const [235]
                0.00    0.00      19/369         sQuOpDef::object() const [164]
                0.00    0.00      16/369         sQuFunDef::object() const [165]
                0.00    0.00       3/48          sConstDef::object() const [212]
                0.00    0.00       1/8           sCall::object() const [335]
                0.00    0.00       1/79          sVarDef::object() const [202]
                0.00    0.00       1/58          sProcDef::object() const [209]
-----------------------------------------------
                0.00    0.00      41/41          __gnu_cxx::new_allocator<std::_List_node<sObject*> >::allocate(unsigned long, void const*) [233]
[236]    0.0    0.00    0.00      41         __gnu_cxx::new_allocator<std::_List_node<sObject*> >::max_size() const [236]
-----------------------------------------------
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::front() [242]
[237]    0.0    0.00    0.00      41         std::_List_iterator<sObject*>::operator*() const [237]
-----------------------------------------------
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [240]
[238]    0.0    0.00    0.00      41         std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_node() [238]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<std::_List_node<sObject*> >::allocate(unsigned long, void const*) [233]
-----------------------------------------------
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [243]
[239]    0.0    0.00    0.00      41         std::_List_base<sObject*, std::allocator<sObject*> >::_M_put_node(std::_List_node<sObject*>*) [239]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<std::_List_node<sObject*> >::deallocate(std::_List_node<sObject*>*, unsigned long) [232]
-----------------------------------------------
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::_M_insert(std::_List_iterator<sObject*>, sObject* const&) [244]
[240]    0.0    0.00    0.00      41         std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [240]
                0.00    0.00      41/41          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_node() [238]
                0.00    0.00      41/82          sObject** std::__addressof<sObject*>(sObject*&) [201]
                0.00    0.00      41/82          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Tp_allocator() const [196]
                0.00    0.00      41/82          std::allocator<sObject*>::~allocator() [199]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<sObject*>::construct(sObject**, sObject* const&) [231]
-----------------------------------------------
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::push_back(sObject* const&) [246]
[241]    0.0    0.00    0.00      41         std::list<sObject*, std::allocator<sObject*> >::end() [241]
                0.00    0.00      41/123         std::_List_iterator<sObject*>::_List_iterator(std::__detail::_List_node_base*) [185]
-----------------------------------------------
                0.00    0.00      41/41          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[242]    0.0    0.00    0.00      41         std::list<sObject*, std::allocator<sObject*> >::front() [242]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::begin() [200]
                0.00    0.00      41/41          std::_List_iterator<sObject*>::operator*() const [237]
-----------------------------------------------
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::pop_front() [245]
[243]    0.0    0.00    0.00      41         std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [243]
                0.00    0.00      41/82          sObject** std::__addressof<sObject*>(sObject*&) [201]
                0.00    0.00      41/82          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Tp_allocator() const [196]
                0.00    0.00      41/82          std::allocator<sObject*>::~allocator() [199]
                0.00    0.00      41/41          __gnu_cxx::new_allocator<sObject*>::destroy(sObject**) [230]
                0.00    0.00      41/41          std::_List_base<sObject*, std::allocator<sObject*> >::_M_put_node(std::_List_node<sObject*>*) [239]
-----------------------------------------------
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::push_back(sObject* const&) [246]
[244]    0.0    0.00    0.00      41         std::list<sObject*, std::allocator<sObject*> >::_M_insert(std::_List_iterator<sObject*>, sObject* const&) [244]
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [240]
-----------------------------------------------
                0.00    0.00      41/41          qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
[245]    0.0    0.00    0.00      41         std::list<sObject*, std::allocator<sObject*> >::pop_front() [245]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::begin() [200]
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [243]
-----------------------------------------------
                0.00    0.00      41/41          yyparse() [105]
[246]    0.0    0.00    0.00      41         std::list<sObject*, std::allocator<sObject*> >::push_back(sObject* const&) [246]
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::end() [241]
                0.00    0.00      41/41          std::list<sObject*, std::allocator<sObject*> >::_M_insert(std::_List_iterator<sObject*>, sObject* const&) [244]
-----------------------------------------------
                0.00    0.00       2/37          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00      35/37          sCall::typecheck(SymTable*, SymTable*) [314]
[247]    0.0    0.00    0.00      37         sRoutDef::args() [247]
-----------------------------------------------
                0.00    0.00       1/36          sProcDef::sProcDef(std::string*, sDefList*, sDefList*, sStmtList*, int) [512]
                0.00    0.00      16/36          sQuFunDef::sQuFunDef(std::string*, sDefList*, sDefList*, sStmtList*, int, int) [308]
                0.00    0.00      19/36          sQuOpDef::sQuOpDef(std::string*, sDefList*, sDefList*, sStmtList*, int, int) [291]
[248]    0.0    0.00    0.00      36         sRoutDef::sRoutDef(tType const&, std::string*, sDefList*, sDefList*, sStmtList*, int, int) [248]
                0.00    0.00     144/176         sObject::setFlag(ObjFlag, int) [181]
                0.00    0.00      36/312         sDef::sDef(tType const&, std::string*) [169]
-----------------------------------------------
                0.00    0.00       1/36          sProcDef::~sProcDef() [514]
                0.00    0.00      16/36          sQuFunDef::~sQuFunDef() [310]
                0.00    0.00      19/36          sQuOpDef::~sQuOpDef() [293]
[249]    0.0    0.00    0.00      36         sRoutDef::~sRoutDef() [249]
                0.00    0.00      44/44          sDefList::~sDefList() [221]
                0.00    0.00      36/73          sObject::isExtern() const [207]
                0.00    0.00      36/312         sDef::~sDef() [170]
                0.00    0.00       8/8           sStmtList::~sStmtList() <cycle 2> [302]
-----------------------------------------------
                0.00    0.00       1/36          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       4/36          sListFunct::sListFunct(ObjType, sExprList*) [361]
                0.00    0.00       4/36          sSubscript::typecheck(SymTable*, SymTable*) [364]
                0.00    0.00       6/36          sExprList::typecheck(SymTable*, SymTable*) [334]
                0.00    0.00      21/36          sCall::typecheck(SymTable*, SymTable*) [314]
[250]    0.0    0.00    0.00      36         sList<sExpr>::next(void*&) const [250]
-----------------------------------------------
                0.00    0.00       1/35          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       4/35          sSubscript::sSubscript(sVar*, sExprList*) [365]
                0.00    0.00       4/35          sListFunct::sListFunct(ObjType, sExprList*) [361]
                0.00    0.00       4/35          sSubscript::typecheck(SymTable*, SymTable*) [364]
                0.00    0.00       8/35          sExprList::typecheck(SymTable*, SymTable*) [334]
                0.00    0.00      14/35          sCall::typecheck(SymTable*, SymTable*) [314]
[251]    0.0    0.00    0.00      35         sList<sExpr>::first(void*&) const [251]
-----------------------------------------------
                0.00    0.00      34/34          sObject::isRoutDef() const [180]
[252]    0.0    0.00    0.00      34         sDefList::object() const [252]
-----------------------------------------------
                0.00    0.00       1/32          quBaseState::quBaseState(int, int) [57]
                0.00    0.00      31/32          quSubState::quSubState(int) [255]
[253]    0.0    0.00    0.00      32         quState::quState(int) [253]
-----------------------------------------------
                0.00    0.00       4/32          sSubscript::typecheck(SymTable*, SymTable*) [364]
                0.00    0.00      14/32          tType::isCond() const [318]
                0.00    0.00      14/32          sIf::typecheck(SymTable*, SymTable*) <cycle 3> [338]
[254]    0.0    0.00    0.00      32         tType::isQuCond() const [254]
                0.00    0.00      32/115         tType::isQuExpr() const [186]
-----------------------------------------------
                0.00    0.00      31/31          quSubString::quSubString(int, int, quState&) <cycle 5> [72]
[255]    0.0    0.00    0.00      31         quSubState::quSubState(int) [255]
                0.00    0.00      31/32          quState::quState(int) [253]
-----------------------------------------------
                0.00    0.00       1/31          quBaseState::~quBaseState() [47]
                0.00    0.00      30/31          quSubState::~quSubState() [257]
[256]    0.0    0.00    0.00      31         quState::~quState() [256]
-----------------------------------------------
                0.00    0.00      30/30          quSubString::~quSubString() [259]
[257]    0.0    0.00    0.00      30         quSubState::~quSubState() [257]
                0.00    0.00      30/30          quBaseState::isbasestate() const [260]
                0.00    0.00      30/31          quState::~quState() [256]
-----------------------------------------------
                0.00    0.00      10/30          tValue::delpointer() [152]
                0.00    0.00      20/30          ext_bit(sRoutDef const*, SymTable const*, int) [5]
[258]    0.0    0.00    0.00      30         quSubString::~quSubString() [258]
                0.00    0.00      30/30          quSubString::~quSubString() [259]
-----------------------------------------------
                0.00    0.00      30/30          quSubString::~quSubString() [258]
[259]    0.0    0.00    0.00      30         quSubString::~quSubString() [259]
                0.00    0.00      30/30          quSubState::~quSubState() [257]
-----------------------------------------------
                0.00    0.00      30/30          quSubState::~quSubState() [257]
[260]    0.0    0.00    0.00      30         quBaseState::isbasestate() const [260]
-----------------------------------------------
                0.00    0.00      30/30          sBinOp::typecheck(SymTable*, SymTable*) [321]
[261]    0.0    0.00    0.00      30         tType::isNumber() const [261]
-----------------------------------------------
                0.00    0.00       8/30          sRoutDef::typecheck(SymTable*, SymTable*) [92]
                0.00    0.00       9/30          sObject::isQuDef() const [306]
                0.00    0.00      13/30          sObject::inQuFunDef() const [319]
[262]    0.0    0.00    0.00      30         sObject::isQuFunDef() const [262]
                0.00    0.00      13/369         sQuFunDef::object() const [165]
                0.00    0.00      10/369         sQuOpDef::object() const [164]
                0.00    0.00       7/58          sProcDef::object() const [209]
-----------------------------------------------
                0.00    0.00      13/29          sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      16/29          sVar::typecheck(SymTable*, SymTable*) [214]
[263]    0.0    0.00    0.00      29         SymTabComb::getDef(std::string const&) const [263]
                0.00    0.00      53/135         SymTab::getDef(std::string const&) const [184]
-----------------------------------------------
                0.00    0.00       1/28          QuHeap::call(sRoutDef*, SymTable*, SymTable*, int, int) [6]
                0.00    0.00       1/28          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       4/28          sVarDef::typecheck(SymTable*, SymTable*) [109]
                0.00    0.00       8/28          sRoutDef::typecheck(SymTable*, SymTable*) [92]
                0.00    0.00      14/28          sCall::typecheck(SymTable*, SymTable*) [314]
[264]    0.0    0.00    0.00      28         sObject::isCondDef() const [264]
                0.00    0.00      28/165         sObject::isSet(ObjFlag) const [183]
-----------------------------------------------
                0.00    0.00      27/27          yyparse() [105]
[265]    0.0    0.00    0.00      27         sList<sExpr>::append(sExpr*) [265]
-----------------------------------------------
                0.00    0.00       1/26          yylex() [104]
                0.00    0.00      10/26          yyrestart(_IO_FILE*) [326]
                0.00    0.00      15/26          yy_flush_buffer(yy_buffer_state*) [307]
[266]    0.0    0.00    0.00      26         yy_load_buffer_state() [266]
-----------------------------------------------
                0.00    0.00      25/25          sCall::typecheck(SymTable*, SymTable*) [314]
[267]    0.0    0.00    0.00      25         tType::isQuConst() const [267]
-----------------------------------------------
                0.00    0.00       1/24          sExit::sExit(sExpr*) [503]
                0.00    0.00       2/24          sFor::sFor(sVar*, sExpr*, sExpr*, sStmtList*, sExpr*) [402]
                0.00    0.00       7/24          sIf::sIf(sExpr*, sStmtList*, sStmtList*) [339]
                0.00    0.00      14/24          sCall::sCall(std::string*, sExprList*, int) [315]
[268]    0.0    0.00    0.00      24         sStmt::sStmt(int) [268]
                0.00    0.00      24/515         sObject::sObject(unsigned int) [158]
                0.00    0.00      24/176         sObject::setFlag(ObjFlag, int) [181]
-----------------------------------------------
                0.00    0.00       1/24          sExit::~sExit() [505]
                0.00    0.00       2/24          sFor::~sFor() <cycle 2> [404]
                0.00    0.00       7/24          sIf::~sIf() <cycle 2> [341]
                0.00    0.00      14/24          sCall::~sCall() [317]
[269]    0.0    0.00    0.00      24         sStmt::~sStmt() [269]
                0.00    0.00      24/515         sObject::~sObject() [159]
-----------------------------------------------
                0.00    0.00      23/23          yyparse() [105]
[270]    0.0    0.00    0.00      23         sList<sStmt>::append(sStmt*) [270]
-----------------------------------------------
                0.00    0.00      23/23          sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [300]
[271]    0.0    0.00    0.00      23         sList<sStmt>::next(void*&) const [271]
-----------------------------------------------
                0.00    0.00       2/23          sBinOp::typecheck(SymTable*, SymTable*) [321]
                0.00    0.00       7/23          sIf::typecheck(SymTable*, SymTable*) <cycle 3> [338]
                0.00    0.00      14/23          tType::isCond() const [318]
[272]    0.0    0.00    0.00      23         tType::isBoolean() const [272]
-----------------------------------------------
                0.00    0.00      22/22          sExprList::sExprList() [275]
[273]    0.0    0.00    0.00      22         sList<sExpr>::sList() [273]
                0.00    0.00      22/515         sObject::sObject(unsigned int) [158]
-----------------------------------------------
                                  22             sExprList::~sExprList() <cycle 1> [277]
[274]    0.0    0.00    0.00      22         sList<sExpr>::~sList() <cycle 1> [274]
                0.00    0.00      22/515         sObject::~sObject() [159]
                0.00    0.00      18/44          sVar::~sVar() [216]
                                   4             sSubscript::~sSubscript() <cycle 1> [366]
                                   3             sMult::~sMult() <cycle 1> [347]
                                   2             sConcat::~sConcat() <cycle 1> [413]
-----------------------------------------------
                0.00    0.00      22/22          yyparse() [105]
[275]    0.0    0.00    0.00      22         sExprList::sExprList() [275]
                0.00    0.00      22/22          sList<sExpr>::sList() [273]
-----------------------------------------------
                                   4             sSubscript::~sSubscript() <cycle 1> [367]
                                   4             sListFunct::~sListFunct() <cycle 1> [363]
                0.00    0.00      14/23          sCall::~sCall() [317]
[276]    0.0    0.00    0.00      22         sExprList::~sExprList() <cycle 1> [276]
                                  22             sExprList::~sExprList() <cycle 1> [277]
-----------------------------------------------
                                  22             sExprList::~sExprList() <cycle 1> [276]
[277]    0.0    0.00    0.00      22         sExprList::~sExprList() <cycle 1> [277]
                                  22             sList<sExpr>::~sList() <cycle 1> [274]
-----------------------------------------------
                0.00    0.00       4/22          sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      18/22          sObject::isQuDef() const [306]
[278]    0.0    0.00    0.00      22         sObject::isQuOpDef() const [278]
                0.00    0.00      10/369         sQuFunDef::object() const [165]
                0.00    0.00       9/369         sQuOpDef::object() const [164]
                0.00    0.00       3/58          sProcDef::object() const [209]
-----------------------------------------------
                0.00    0.00       1/21          quBaseState::reset(bitvec const&) [93]
                0.00    0.00      20/21          quSubState::opend() [286]
[279]    0.0    0.00    0.00      21         quBaseState::opend() [279]
-----------------------------------------------
                0.00    0.00      21/21          sConst::sConst(tValue const&) [103]
[280]    0.0    0.00    0.00      21         sExpr::sExpr(tType const&) [280]
                0.00    0.00      21/515         sObject::sObject(unsigned int) [158]
                0.00    0.00      21/1478        tType::tType(BaseType) [144]
                0.00    0.00      21/842         tType::operator=(tType const&) [149]
-----------------------------------------------
                0.00    0.00       1/21          sExit::~sExit() [505]
                0.00    0.00       1/21          sVarDef::~sVarDef() [343]
                0.00    0.00       2/21          sFor::~sFor() <cycle 2> [404]
                0.00    0.00       5/21          sConstDef::~sConstDef() [355]
                0.00    0.00      12/21          sBinOp::~sBinOp() <cycle 1> [299]
[281]    0.0    0.00    0.00      21         sConst::~sConst() [281]
                0.00    0.00      21/21          sConst::~sConst() [282]
-----------------------------------------------
                0.00    0.00      21/21          sConst::~sConst() [281]
[282]    0.0    0.00    0.00      21         sConst::~sConst() [282]
                0.00    0.00      21/95          sExpr::~sExpr() [189]
                0.00    0.00      21/663         tValue::~tValue() [155]
-----------------------------------------------
                0.00    0.00      21/21          sObject::isRoutDef() const [180]
[283]    0.0    0.00    0.00      21         sIf::object() const [283]
-----------------------------------------------
                0.00    0.00       1/21          sVarDef::typecheck(SymTable*, SymTable*) [109]
                0.00    0.00       2/21          tValue::isInt() const [421]
                0.00    0.00       2/21          sListFunct::typecheck(SymTable*, SymTable*) [360]
                0.00    0.00       4/21          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [113]
                0.00    0.00       4/21          sSubscript::typecheck(SymTable*, SymTable*) [364]
                0.00    0.00       8/21          tType::isOrdered() const [337]
[284]    0.0    0.00    0.00      21         tType::isInt() const [284]
-----------------------------------------------
                0.00    0.00      21/21          sCall::typecheck(SymTable*, SymTable*) [314]
[285]    0.0    0.00    0.00      21         tType::isConv(tType const&) const [285]
                0.00    0.00       2/115         tType::isQuExpr() const [186]
-----------------------------------------------
                0.00    0.00      20/20          opElementary::apply(quState&) const [9]
[286]    0.0    0.00    0.00      20         quSubState::opend() [286]
                0.00    0.00      20/21          quBaseState::opend() [279]
-----------------------------------------------
                0.00    0.00      20/20          opElementary::apply(quState&) const [9]
[287]    0.0    0.00    0.00      20         quSubState::baseterms() const [287]
                0.00    0.00      20/20          quBaseState::baseterms() const [288]
-----------------------------------------------
                0.00    0.00      20/20          quSubState::baseterms() const [287]
[288]    0.0    0.00    0.00      20         quBaseState::baseterms() const [288]
                0.00    0.00      20/20          termlist::nterms() const [289]
-----------------------------------------------
                0.00    0.00      20/20          quBaseState::baseterms() const [288]
[289]    0.0    0.00    0.00      20         termlist::nterms() const [289]
-----------------------------------------------
                0.00    0.00       1/19          sVarDef::typecheck(SymTable*, SymTable*) [109]
                0.00    0.00       1/19          sExit::typecheck(SymTable*, SymTable*) [502]
