Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       1/842         sListFunct::typecheck(SymTable*, SymTable*) [124]
                0.00    0.00       5/842         sDef::settype(tType const&) [351]
                0.00    0.00      21/842         sExpr::sExpr(tType const&) [284]
                0.00    0.00      36/842         sBinOp::typecheck(SymTable*, SymTable*) [110]
                0.00    0.00      42/842         sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00     109/842         sExpr::settype(tType const&) [193]
                0.00    0.00     312/842         sDef::sDef(tType const&, std::string*) [177]
                0.00    0.00     316/842         tValue::assign(tValue const&) [91]
[158]    0.0    0.00    0.00     842         tType::operator=(tType const&) [158]
-----------------------------------------------
                0.00    0.00     826/826         std::iterator_traits<std::_List_const_iterator<sObject*> >::difference_type std::__distance<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*>, std::_List_const_iterator<sObject*>, std::input_iterator_tag) [231]
[159]    0.0    0.00    0.00     826         std::_List_const_iterator<sObject*>::operator!=(std::_List_const_iterator<sObject*> const&) const [159]
-----------------------------------------------
                0.00    0.00     783/783         std::iterator_traits<std::_List_const_iterator<sObject*> >::difference_type std::__distance<std::_List_const_iterator<sObject*> >(std::_List_const_iterator<sObject*>, std::_List_const_iterator<sObject*>, std::input_iterator_tag) [231]
[160]    0.0    0.00    0.00     783         std::_List_const_iterator<sObject*>::operator++() [160]
-----------------------------------------------
                0.00    0.00      29/692         tValue::operator=(tValue const&) [109]
                0.00    0.00     663/692         tValue::~tValue() [164]
[161]    0.0    0.00    0.00     692         tValue::delpointer() [161]
                0.00    0.00     692/692         tValue::ord() const [162]
                0.00    0.00     692/692         tValue::basetype() const [163]
                0.00    0.00      10/10          quSubState::isbasestate() const [331]
                0.00    0.00      10/30          quSubString::~quSubString() [263]
-----------------------------------------------
                0.00    0.00     692/692         tValue::delpointer() [161]
[162]    0.0    0.00    0.00     692         tValue::ord() const [162]
                0.00    0.00     692/1052        tType::ord() const [155]
-----------------------------------------------
                0.00    0.00     692/692         tValue::delpointer() [161]
[163]    0.0    0.00    0.00     692         tValue::basetype() const [163]
                0.00    0.00     692/1013        tType::basetype() const [156]
-----------------------------------------------
                0.00    0.00       1/663         sRoutDef::invoke(SymTable*, SymTable*, QuHeap*, int) [8]
                0.00    0.00       1/663         QuHeap::addReg(quState*) [106]
                0.00    0.00       1/663         __gnu_cxx::new_allocator<tValue>::destroy(tValue*) [515]
                0.00    0.00       2/663         sVar::eval(SymTable*, SymTable*, QuHeap*) [125]
                0.00    0.00       3/663         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       4/663         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [117]
                0.00    0.00       4/663         sListFunct::typecheck(SymTable*, SymTable*) [124]
                0.00    0.00       4/663         sVarDef::define(SymTable*, SymTable*, QuHeap*) [76]
                0.00    0.00       6/663         sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00       6/663         sConstDef::define(SymTable*, SymTable*, QuHeap*) [121]
                0.00    0.00      19/663         yylex() [112]
                0.00    0.00      21/663         sConst::~sConst() [286]
                0.00    0.00      36/663         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [108]
                0.00    0.00     275/663         sRoutDef::typecheck(SymTable*, SymTable*) [75]
                0.00    0.00     280/663         SymTab::deltree(SymTable::entry*) [217]
[164]    0.0    0.00    0.00     663         tValue::~tValue() [164]
                0.00    0.00     663/692         tValue::delpointer() [161]
-----------------------------------------------
                0.00    0.00       1/554         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00      21/554         sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00     263/554         sRoutDef::typecheck(SymTable*, SymTable*) [75]
                0.00    0.00     269/554         sDefList::typecheck(SymTable*, SymTable*) [115]
[165]    0.0    0.00    0.00     554         sList<sDef>::next(void*&) const [165]
-----------------------------------------------
                0.00    0.00      63/531         tValue::type() const [214]
                0.00    0.00      96/531         sExpr::type() [194]
                0.00    0.00     372/531         sDef::type() const [171]
[166]    0.0    0.00    0.00     531         tType::tType(tType const&) [166]
-----------------------------------------------
                0.00    0.00      18/515         sList<sStmt>::sList() [300]
                0.00    0.00      21/515         sExpr::sExpr(tType const&) [284]
                0.00    0.00      22/515         sList<sExpr>::sList() [277]
                0.00    0.00      24/515         sStmt::sStmt(int) [272]
                0.00    0.00      44/515         sList<sDef>::sList() [223]
                0.00    0.00      74/515         sExpr::sExpr() [212]
                0.00    0.00     312/515         sDef::sDef(tType const&, std::string*) [177]
[167]    0.0    0.00    0.00     515         sObject::sObject(unsigned int) [167]
-----------------------------------------------
                0.00    0.00      18/515         sList<sStmt>::~sList() <cycle 2> [301]
                0.00    0.00      22/515         sList<sExpr>::~sList() <cycle 1> [278]
                0.00    0.00      24/515         sStmt::~sStmt() [273]
                0.00    0.00      44/515         sList<sDef>::~sList() [224]
                0.00    0.00      95/515         sExpr::~sExpr() [195]
                0.00    0.00     312/515         sDef::~sDef() [178]
[168]    0.0    0.00    0.00     515         sObject::~sObject() [168]
-----------------------------------------------
                0.00    0.00       1/455         sExit::typecheck(SymTable*, SymTable*) [501]
                0.00    0.00       3/455         sConstDef::typecheck(SymTable*, SymTable*) [127]
                0.00    0.00       4/455         sUnOp::typecheck(SymTable*, SymTable*) [123]
                0.00    0.00       4/455         sListFunct::typecheck(SymTable*, SymTable*) [124]
                0.00    0.00       5/455         sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00       6/455         sExprList::typecheck(SymTable*, SymTable*) [122]
                0.00    0.00       8/455         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [117]
                0.00    0.00       8/455         sSubscript::typecheck(SymTable*, SymTable*) [118]
                0.00    0.00      15/455         sIf::typecheck(SymTable*, SymTable*) <cycle 3> [116]
                0.00    0.00      21/455         sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00      23/455         sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [104]
                0.00    0.00      36/455         sBinOp::typecheck(SymTable*, SymTable*) [110]
                0.00    0.00      52/455         sRoutDef::typecheck(SymTable*, SymTable*) [75]
                0.00    0.00     269/455         sDefList::typecheck(SymTable*, SymTable*) [115]
[169]    0.0    0.00    0.00     455         sObject::setParent(sObject*) [169]
-----------------------------------------------
                0.00    0.00       1/450         tValue::tValue(std::complex<double> const&) [509]
                0.00    0.00       1/450         tValue::tValue(char const*) [508]
                0.00    0.00       1/450         tValue::tValue(quState&, BaseType) [107]
                0.00    0.00       1/450         tValue::tValue(quState*, BaseType) [507]
                0.00    0.00       2/450         tValue::tValue(int) [408]
                0.00    0.00       2/450         tValue::tValue(double) [407]
                0.00    0.00      15/450         tValue::tValue(long) [314]
                0.00    0.00      74/450         sExpr::sExpr() [212]
                0.00    0.00     353/450         tValue::tValue() [176]
[170]    0.0    0.00    0.00     450         tType::operator=(BaseType) [170]
-----------------------------------------------
                0.00    0.00       1/372         sVarDef::define(SymTable*, SymTable*, QuHeap*) [76]
                0.00    0.00       1/372         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       3/372         sConstDef::define(SymTable*, SymTable*, QuHeap*) [121]
                0.00    0.00      23/372         sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00      37/372         sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00      44/372         sVar::typecheck(SymTable*, SymTable*) [102]
                0.00    0.00     263/372         sRoutDef::typecheck(SymTable*, SymTable*) [75]
[171]    0.0    0.00    0.00     372         sDef::type() const [171]
                0.00    0.00     372/531         tType::tType(tType const&) [166]
-----------------------------------------------
                0.00    0.00       1/370         SymTab::getVal(std::string const&, ObjType*) const [128]
                0.00    0.00       1/370         SymTab::getRef(std::string const&, ObjType*) const [94]
                0.00    0.00      44/370         sVar::typecheck(SymTable*, SymTable*) [102]
                0.00    0.00     324/370         SymTab::put(sDef*, tValue const&) [93]
[172]    0.0    0.00    0.00     370         sObject::isValueDef() const [172]
                0.00    0.00     576/1104        sArgDef::object() const [154]
                0.00    0.00      50/79          sVarDef::object() const [208]
                0.00    0.00      26/48          sConstDef::object() const [218]
                0.00    0.00      23/369         sQuOpDef::object() const [173]
                0.00    0.00      19/369         sQuFunDef::object() const [174]
                0.00    0.00       2/58          sProcDef::object() const [215]
-----------------------------------------------
                0.00    0.00       6/369         sObject::isProcDef() const [322]
                0.00    0.00       9/369         sObject::isQuOpDef() const [282]
                0.00    0.00      10/369         sObject::isQuFunDef() const [267]
                0.00    0.00      19/369         sObject::isInclude() const [240]
                0.00    0.00      23/369         sObject::isValueDef() const [172]
                0.00    0.00      84/369         sObject::isDef() const [175]
                0.00    0.00      90/369         sObject::isRoutDef() const [187]
                0.00    0.00     128/369         sObject::isFunctDef() const [179]
[173]    0.0    0.00    0.00     369         sQuOpDef::object() const [173]
-----------------------------------------------
                0.00    0.00       5/369         sObject::isProcDef() const [322]
                0.00    0.00      10/369         sObject::isQuOpDef() const [282]
                0.00    0.00      13/369         sObject::isQuFunDef() const [267]
                0.00    0.00      16/369         sObject::isInclude() const [240]
                0.00    0.00      19/369         sObject::isValueDef() const [172]
                0.00    0.00      70/369         sObject::isDef() const [175]
                0.00    0.00      74/369         sObject::isRoutDef() const [187]
                0.00    0.00     162/369         sObject::isFunctDef() const [179]
[174]    0.0    0.00    0.00     369         sQuFunDef::object() const [174]
-----------------------------------------------
                0.00    0.00      41/365         qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [3]
                0.00    0.00     324/365         SymTab::put(sDef*, tValue const&) [93]
[175]    0.0    0.00    0.00     365         sObject::isDef() const [175]
                0.00    0.00     528/1104        sArgDef::object() const [154]
                0.00    0.00      84/369         sQuOpDef::object() const [173]
                0.00    0.00      70/369         sQuFunDef::object() const [174]
                0.00    0.00      24/79          sVarDef::object() const [208]
                0.00    0.00      16/48          sConstDef::object() const [218]
                0.00    0.00       6/58          sProcDef::object() const [215]
                0.00    0.00       1/8           sCall::object() const [335]
-----------------------------------------------
                0.00    0.00       1/353         sRoutDef::invoke(SymTable*, SymTable*, QuHeap*, int) [8]
                0.00    0.00       1/353         SymTab::getVal(std::string const&, ObjType*) const [128]
                0.00    0.00       1/353         sVar::eval(SymTable*, SymTable*, QuHeap*) [125]
                0.00    0.00       1/353         sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       2/353         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [117]
                0.00    0.00       2/353         sVarDef::define(SymTable*, SymTable*, QuHeap*) [76]
                0.00    0.00       3/353         sConstDef::define(SymTable*, SymTable*, QuHeap*) [121]
                0.00    0.00       4/353         sListFunct::typecheck(SymTable*, SymTable*) [124]
                0.00    0.00       6/353         sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00      21/353         sConst::sConst(tValue const&) [111]
                0.00    0.00      36/353         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [108]
                0.00    0.00     275/353         sRoutDef::typecheck(SymTable*, SymTable*) [75]
[176]    0.0    0.00    0.00     353         tValue::tValue() [176]
                0.00    0.00     353/1478        tType::tType(BaseType) [153]
                0.00    0.00     353/450         tType::operator=(BaseType) [170]
-----------------------------------------------
                0.00    0.00       5/312         sConstDef::sConstDef(std::string*, sExpr*) [352]
                0.00    0.00       8/312         sVarDef::sVarDef(tType const&, std::string*, sExpr*, sExpr*) [334]
                0.00    0.00      36/312         sRoutDef::sRoutDef(tType const&, std::string*, sDefList*, sDefList*, sStmtList*, int, int) [253]
                0.00    0.00     263/312         sArgDef::sArgDef(tType const&, std::string*) [182]
[177]    0.0    0.00    0.00     312         sDef::sDef(tType const&, std::string*) [177]
                0.00    0.00     312/515         sObject::sObject(unsigned int) [167]
                0.00    0.00     312/1478        tType::tType(BaseType) [153]
                0.00    0.00     312/842         tType::operator=(tType const&) [158]
-----------------------------------------------
                0.00    0.00       5/312         sConstDef::~sConstDef() [354]
                0.00    0.00       8/312         sVarDef::~sVarDef() [342]
                0.00    0.00      36/312         sRoutDef::~sRoutDef() [254]
                0.00    0.00     263/312         sArgDef::~sArgDef() [184]
[178]    0.0    0.00    0.00     312         sDef::~sDef() [178]
                0.00    0.00     312/515         sObject::~sObject() [168]
-----------------------------------------------
                0.00    0.00      14/294         sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00      17/294         sObject::inFunctDef() const [299]
                0.00    0.00     263/294         sRoutDef::typecheck(SymTable*, SymTable*) [75]
[179]    0.0    0.00    0.00     294         sObject::isFunctDef() const [179]
                0.00    0.00     162/369         sQuFunDef::object() const [174]
                0.00    0.00     128/369         sQuOpDef::object() const [173]
                0.00    0.00       4/58          sProcDef::object() const [215]
-----------------------------------------------
                                3127             SymTab::putentry(SymTable::entry*, SymTable::entry*) [180]
                0.00    0.00     276/276         SymTab::put(sDef*, tValue const&) [93]
[180]    0.0    0.00    0.00     276+3127    SymTab::putentry(SymTable::entry*, SymTable::entry*) [180]
                0.00    0.00   13314/21427       sDef::id() const [150]
                0.00    0.00    3403/3876        bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [152]
                0.00    0.00    3254/6456        bool std::operator><char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [151]
                                3127             SymTab::putentry(SymTable::entry*, SymTable::entry*) [180]
-----------------------------------------------
                0.00    0.00     269/269         yyparse() [113]
[181]    0.0    0.00    0.00     269         sList<sDef>::append(sDef*) [181]
-----------------------------------------------
                0.00    0.00     263/263         yyparse() [113]
[182]    0.0    0.00    0.00     263         sArgDef::sArgDef(tType const&, std::string*) [182]
                0.00    0.00     263/312         sDef::sDef(tType const&, std::string*) [177]
-----------------------------------------------
                0.00    0.00     263/263         sList<sDef>::~sList() [224]
[183]    0.0    0.00    0.00     263         sArgDef::~sArgDef() [183]
                0.00    0.00     263/263         sArgDef::~sArgDef() [184]
-----------------------------------------------
                0.00    0.00     263/263         sArgDef::~sArgDef() [183]
[184]    0.0    0.00    0.00     263         sArgDef::~sArgDef() [184]
                0.00    0.00     263/312         sDef::~sDef() [178]
-----------------------------------------------
                0.00    0.00     263/263         sDefList::typecheck(SymTable*, SymTable*) [115]
[185]    0.0    0.00    0.00     263         sObject::typecheck(SymTable*, SymTable*) [185]
-----------------------------------------------
                0.00    0.00     263/263         sRoutDef::typecheck(SymTable*, SymTable*) [75]
[186]    0.0    0.00    0.00     263         tType::isQuReg() const [186]
-----------------------------------------------
                0.00    0.00       8/253         sRoutDef::typecheck(SymTable*, SymTable*) [75]
                0.00    0.00      14/253         sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00     231/253         sObject::def() const [189]
[187]    0.0    0.00    0.00     253         sObject::isRoutDef() const [187]
                0.00    0.00      90/369         sQuOpDef::object() const [173]
                0.00    0.00      78/78          sStmtList::object() const [209]
                0.00    0.00      74/369         sQuFunDef::object() const [174]
                0.00    0.00      34/34          sDefList::object() const [257]
                0.00    0.00      32/58          sProcDef::object() const [215]
                0.00    0.00      21/21          sIf::object() const [287]
                0.00    0.00      15/15          sFor::object() const [315]
                0.00    0.00       4/8           sCall::object() const [335]
                0.00    0.00       3/9           sMult::object() const [332]
-----------------------------------------------
                0.00    0.00       4/176         sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00       4/176         yyparse() [113]
                0.00    0.00      24/176         sStmt::sStmt(int) [272]
                0.00    0.00     144/176         sRoutDef::sRoutDef(tType const&, std::string*, sDefList*, sDefList*, sStmtList*, int, int) [253]
[188]    0.0    0.00    0.00     176         sObject::setFlag(ObjFlag, int) [188]
-----------------------------------------------
                                 155             sObject::def() const [189]
                0.00    0.00       1/167         sVarDef::define(SymTable*, SymTable*, QuHeap*) [76]
                0.00    0.00       3/167         sConstDef::define(SymTable*, SymTable*, QuHeap*) [121]
                0.00    0.00       5/167         sObject::isGlobal() const [356]
                0.00    0.00       6/167         sConstDef::typecheck(SymTable*, SymTable*) [127]
                0.00    0.00      14/167         sObject::inQuFunDef() const [321]
                0.00    0.00      18/167         sObject::inQuDef() const [308]
                0.00    0.00      19/167         sObject::inFunctDef() const [299]
                0.00    0.00      29/167         sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00      36/167         sRoutDef::typecheck(SymTable*, SymTable*) [75]
                0.00    0.00      36/167         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [108]
[189]    0.0    0.00    0.00     167+155     sObject::def() const [189]
                0.00    0.00     784/881         sObject::parent() const [157]
                0.00    0.00     231/253         sObject::isRoutDef() const [187]
                                 155             sObject::def() const [189]
-----------------------------------------------
                0.00    0.00       1/165         sStmt::isInv() const [527]
                0.00    0.00       3/165         sObject::isBennet() const [394]
                0.00    0.00       5/165         sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00      28/165         sObject::isCondDef() const [268]
                0.00    0.00      55/165         sObject::isSetRec(ObjFlag) [323]
                0.00    0.00      73/165         sObject::isExtern() const [213]
[190]    0.0    0.00    0.00     165         sObject::isSet(ObjFlag) const [190]
-----------------------------------------------
                0.00    0.00      41/123         std::list<sObject*, std::allocator<sObject*> >::end() [246]
                0.00    0.00      82/123         std::list<sObject*, std::allocator<sObject*> >::begin() [206]
[191]    0.0    0.00    0.00     123         std::_List_iterator<sObject*>::_List_iterator(std::__detail::_List_node_base*) [191]
-----------------------------------------------
                0.00    0.00       1/115         sVarDef::define(SymTable*, SymTable*, QuHeap*) [76]
                0.00    0.00       2/115         tType::isConv(tType const&) const [289]
                0.00    0.00       3/115         sConstDef::typecheck(SymTable*, SymTable*) [127]
                0.00    0.00       4/115         sUnOp::typecheck(SymTable*, SymTable*) [123]
                0.00    0.00       7/115         tValue::isQuExpr() const [344]
                0.00    0.00       8/115         sSubscript::typecheck(SymTable*, SymTable*) [118]
                0.00    0.00      11/115         sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00      21/115         sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00      26/115         sBinOp::typecheck(SymTable*, SymTable*) [110]
                0.00    0.00      32/115         tType::isQuCond() const [259]
[192]    0.0    0.00    0.00     115         tType::isQuExpr() const [192]
-----------------------------------------------
                0.00    0.00       4/109         sSubscript::typecheck(SymTable*, SymTable*) [118]
                0.00    0.00       4/109         sUnOp::typecheck(SymTable*, SymTable*) [123]
                0.00    0.00       4/109         sListFunct::typecheck(SymTable*, SymTable*) [124]
                0.00    0.00      16/109         sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00      18/109         sBinOp::typecheck(SymTable*, SymTable*) [110]
                0.00    0.00      19/109         sConst::typecheck(SymTable*, SymTable*) [294]
                0.00    0.00      44/109         sVar::typecheck(SymTable*, SymTable*) [102]
[193]    0.0    0.00    0.00     109         sExpr::settype(tType const&) [193]
                0.00    0.00     109/842         tType::operator=(tType const&) [158]
-----------------------------------------------
                0.00    0.00       1/96          sExit::typecheck(SymTable*, SymTable*) [501]
                0.00    0.00       1/96          sVar::eval(SymTable*, SymTable*, QuHeap*) [125]
                0.00    0.00       3/96          sListFunct::typecheck(SymTable*, SymTable*) [124]
                0.00    0.00       4/96          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [117]
                0.00    0.00       4/96          sUnOp::typecheck(SymTable*, SymTable*) [123]
                0.00    0.00       5/96          sVarDef::typecheck(SymTable*, SymTable*) [114]
                0.00    0.00       6/96          sConstDef::typecheck(SymTable*, SymTable*) [127]
                0.00    0.00       7/96          sIf::typecheck(SymTable*, SymTable*) <cycle 3> [116]
                0.00    0.00       8/96          sSubscript::typecheck(SymTable*, SymTable*) [118]
                0.00    0.00      21/96          sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00      36/96          sBinOp::typecheck(SymTable*, SymTable*) [110]
[194]    0.0    0.00    0.00      96         sExpr::type() [194]
                0.00    0.00      96/531         tType::tType(tType const&) [166]
-----------------------------------------------
                0.00    0.00       4/95          sSubscript::~sSubscript() <cycle 1> [366]
                0.00    0.00       4/95          sUnOp::~sUnOp() [372]
                0.00    0.00       4/95          sListFunct::~sListFunct() <cycle 1> [363]
                0.00    0.00      18/95          sBinOp::~sBinOp() <cycle 1> [303]
                0.00    0.00      21/95          sConst::~sConst() [286]
                0.00    0.00      44/95          sVar::~sVar() [222]
[195]    0.0    0.00    0.00      95         sExpr::~sExpr() [195]
                0.00    0.00      95/515         sObject::~sObject() [168]
-----------------------------------------------
                0.00    0.00       1/95          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00      14/95          sCall::typecheck(SymTable*, SymTable*) [103]
                0.00    0.00      36/95          sRoutDef::typecheck(SymTable*, SymTable*) [75]
                0.00    0.00      44/95          sDefList::typecheck(SymTable*, SymTable*) [115]
[196]    0.0    0.00    0.00      95         sList<sDef>::first(void*&) const [196]
-----------------------------------------------
                0.00    0.00      10/87          SymTabComb::SymTabComb(SymTable*, SymTable*) [328]
                0.00    0.00      77/87          SymTab::SymTab(int) [210]
[197]    0.0    0.00    0.00      87         SymTable::SymTable() [197]
-----------------------------------------------
                0.00    0.00      10/87          SymTabComb::~SymTabComb() [330]
                0.00    0.00      77/87          SymTab::~SymTab() [211]
[198]    0.0    0.00    0.00      87         SymTable::~SymTable() [198]
-----------------------------------------------
                0.00    0.00      43/86          std::list<sObject*, std::allocator<sObject*> >::begin() const [230]
                0.00    0.00      43/86          std::list<sObject*, std::allocator<sObject*> >::end() const [228]
[199]    0.0    0.00    0.00      86         std::_List_const_iterator<sObject*>::_List_const_iterator(std::__detail::_List_node_base const*) [199]
-----------------------------------------------
                0.00    0.00      82/82          std::allocator<sObject*>::allocator<std::_List_node<sObject*> >(std::allocator<std::_List_node<sObject*> > const&) [204]
[200]    0.0    0.00    0.00      82         __gnu_cxx::new_allocator<sObject*>::new_allocator() [200]
-----------------------------------------------
                0.00    0.00      82/82          std::allocator<sObject*>::~allocator() [205]
[201]    0.0    0.00    0.00      82         __gnu_cxx::new_allocator<sObject*>::~new_allocator() [201]
-----------------------------------------------
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [245]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [248]
[202]    0.0    0.00    0.00      82         std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Tp_allocator() const [202]
                0.00    0.00      82/82          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Node_allocator() const [203]
                0.00    0.00      82/82          std::allocator<sObject*>::allocator<std::_List_node<sObject*> >(std::allocator<std::_List_node<sObject*> > const&) [204]
-----------------------------------------------
                0.00    0.00      82/82          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Tp_allocator() const [202]
[203]    0.0    0.00    0.00      82         std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Node_allocator() const [203]
-----------------------------------------------
                0.00    0.00      82/82          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Tp_allocator() const [202]
[204]    0.0    0.00    0.00      82         std::allocator<sObject*>::allocator<std::_List_node<sObject*> >(std::allocator<std::_List_node<sObject*> > const&) [204]
                0.00    0.00      82/82          __gnu_cxx::new_allocator<sObject*>::new_allocator() [200]
-----------------------------------------------
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [245]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [248]
[205]    0.0    0.00    0.00      82         std::allocator<sObject*>::~allocator() [205]
                0.00    0.00      82/82          __gnu_cxx::new_allocator<sObject*>::~new_allocator() [201]
-----------------------------------------------
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::front() [247]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::pop_front() [250]
[206]    0.0    0.00    0.00      82         std::list<sObject*, std::allocator<sObject*> >::begin() [206]
                0.00    0.00      82/123         std::_List_iterator<sObject*>::_List_iterator(std::__detail::_List_node_base*) [191]
-----------------------------------------------
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [245]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [248]
[207]    0.0    0.00    0.00      82         sObject** std::__addressof<sObject*>(sObject*&) [207]
-----------------------------------------------
                0.00    0.00       1/79          sObject::isConstDef() const [381]
                0.00    0.00       1/79          sObject::isInclude() const [240]
                0.00    0.00       1/79          SymTab::getVal(std::string const&, ObjType*) const [128]
                0.00    0.00       2/79          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [117]
                0.00    0.00      24/79          sObject::isDef() const [175]
                0.00    0.00      50/79          sObject::isValueDef() const [172]
[208]    0.0    0.00    0.00      79         sVarDef::object() const [208]
-----------------------------------------------
                0.00    0.00      78/78          sObject::isRoutDef() const [187]
[209]    0.0    0.00    0.00      78         sStmtList::object() const [209]
-----------------------------------------------
                0.00    0.00       1/77          sCall::exec(SymTable*, SymTable*, QuHeap*) [4]
                0.00    0.00       2/77          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [117]
                0.00    0.00       2/77          main [1]
                0.00    0.00      72/77          sRoutDef::typecheck(SymTable*, SymTable*) [75]
[210]    0.0    0.00    0.00      77         SymTab::SymTab(int) [210]
                0.00    0.00      77/87          SymTable::SymTable() [197]
-----------------------------------------------
                0.00    0.00       1/77          SymTab::~SymTab() [506]
                0.00    0.00       2/77          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [117]
                0.00    0.00       2/77          main [1]
                0.00    0.00      72/77          sRoutDef::typecheck(SymTable*, SymTable*) [75]
[211]    0.0    0.00    0.00      77         SymTab::~SymTab() [211]
                0.00    0.00      77/87          SymTable::~SymTable() [198]
                0.00    0.00      48/48          SymTab::deltree(SymTable::entry*) [217]
-----------------------------------------------
                0.00    0.00       4/74          sSubscript::sSubscript(sVar*, sExprList*) [364]
                0.00    0.00       4/74          sUnOp::sUnOp(sExpr*) [371]
                0.00    0.00       4/74          sListFunct::sListFunct(ObjType, sExprList*) [361]
                0.00    0.00      18/74          sBinOp::sBinOp(sExpr*, sExpr*) [302]
                0.00    0.00      44/74          sVar::sVar(std::string*) [220]
[212]    0.0    0.00    0.00      74         sExpr::sExpr() [212]
                0.00    0.00      74/515         sObject::sObject(unsigned int) [167]
                0.00    0.00      74/1478        tType::tType(BaseType) [153]
                0.00    0.00      74/450         tType::operator=(BaseType) [170]
-----------------------------------------------
                0.00    0.00       1/73          sRoutDef::invoke(SymTable*, SymTable*, QuHeap*, int) [8]
                0.00    0.00      36/73          sRoutDef::~sRoutDef() [254]
                0.00    0.00      36/73          sRoutDef::typecheck(SymTable*, SymTable*) [75]
[213]    0.0    0.00    0.00      73         sObject::isExtern() const [213]
                0.00    0.00      73/165         sObject::isSet(ObjFlag) const [190]
-----------------------------------------------
                0.00    0.00       1/63          sVar::eval(SymTable*, SymTable*, QuHeap*) [125]
                0.00    0.00       3/63          sConstDef::define(SymTable*, SymTable*, QuHeap*) [121]
                0.00    0.00      21/63          sConst::sConst(tValue const&) [111]
                0.00    0.00      38/63          sConst::typecheck(SymTable*, SymTable*) [294]
[214]    0.0    0.00    0.00      63         tValue::type() const [214]
                0.00    0.00      63/531         tType::tType(tType const&) [166]
-----------------------------------------------
                0.00    0.00       1/58          sObject::isInclude() const [240]
                0.00    0.00       2/58          sObject::isValueDef() const [172]
                0.00    0.00       3/58          sObject::isProcDef() const [322]
