Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      21/663         sConst::~sConst() [285]
                0.00    0.00      36/663         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [106]
                0.00    0.00     275/663         sRoutDef::typecheck(SymTable*, SymTable*) [77]
                0.00    0.00     280/663         SymTab::deltree(SymTable::entry*) [217]
[162]    0.0    0.00    0.00     663         tValue::~tValue() [162]
                0.00    0.00     663/692         tValue::delpointer() [159]
-----------------------------------------------
                0.00    0.00       1/554         sCall::exec(SymTable*, SymTable*, QuHeap*) [5]
                0.00    0.00      21/554         sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00     263/554         sRoutDef::typecheck(SymTable*, SymTable*) [77]
                0.00    0.00     269/554         sDefList::typecheck(SymTable*, SymTable*) [118]
[163]    0.0    0.00    0.00     554         sList<sDef>::next(void*&) const [163]
-----------------------------------------------
                0.00    0.00      63/531         tValue::type() const [214]
                0.00    0.00      96/531         sExpr::type() [194]
                0.00    0.00     372/531         sDef::type() const [169]
[164]    0.0    0.00    0.00     531         tType::tType(tType const&) [164]
-----------------------------------------------
                0.00    0.00      18/515         sList<sStmt>::sList() [296]
                0.00    0.00      21/515         sExpr::sExpr(tType const&) [283]
                0.00    0.00      22/515         sList<sExpr>::sList() [277]
                0.00    0.00      24/515         sStmt::sStmt(int) [272]
                0.00    0.00      44/515         sList<sDef>::sList() [224]
                0.00    0.00      74/515         sExpr::sExpr() [212]
                0.00    0.00     312/515         sDef::sDef(tType const&, std::string*) [176]
[165]    0.0    0.00    0.00     515         sObject::sObject(unsigned int) [165]
-----------------------------------------------
                0.00    0.00      18/515         sList<sStmt>::~sList() <cycle 2> [297]
                0.00    0.00      22/515         sList<sExpr>::~sList() <cycle 1> [278]
                0.00    0.00      24/515         sStmt::~sStmt() [273]
                0.00    0.00      44/515         sList<sDef>::~sList() [225]
                0.00    0.00      95/515         sExpr::~sExpr() [195]
                0.00    0.00     312/515         sDef::~sDef() [177]
[166]    0.0    0.00    0.00     515         sObject::~sObject() [166]
-----------------------------------------------
                0.00    0.00       1/455         sExit::typecheck(SymTable*, SymTable*) [504]
                0.00    0.00       3/455         sConstDef::typecheck(SymTable*, SymTable*) [396]
                0.00    0.00       4/455         sUnOp::typecheck(SymTable*, SymTable*) [374]
                0.00    0.00       4/455         sListFunct::typecheck(SymTable*, SymTable*) [362]
                0.00    0.00       5/455         sVarDef::typecheck(SymTable*, SymTable*) [117]
                0.00    0.00       6/455         sExprList::typecheck(SymTable*, SymTable*) [334]
                0.00    0.00       8/455         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [120]
                0.00    0.00       8/455         sSubscript::typecheck(SymTable*, SymTable*) [366]
                0.00    0.00      15/455         sIf::typecheck(SymTable*, SymTable*) <cycle 3> [338]
                0.00    0.00      21/455         sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      23/455         sStmtList::typecheck(SymTable*, SymTable*) <cycle 3> [300]
                0.00    0.00      36/455         sBinOp::typecheck(SymTable*, SymTable*) [321]
                0.00    0.00      52/455         sRoutDef::typecheck(SymTable*, SymTable*) [77]
                0.00    0.00     269/455         sDefList::typecheck(SymTable*, SymTable*) [118]
[167]    0.0    0.00    0.00     455         sObject::setParent(sObject*) [167]
-----------------------------------------------
                0.00    0.00       1/450         tValue::tValue(std::complex<double> const&) [512]
                0.00    0.00       1/450         tValue::tValue(char const*) [511]
                0.00    0.00       1/450         tValue::tValue(quState&, BaseType) [108]
                0.00    0.00       1/450         tValue::tValue(quState*, BaseType) [510]
                0.00    0.00       2/450         tValue::tValue(int) [413]
                0.00    0.00       2/450         tValue::tValue(double) [412]
                0.00    0.00      15/450         tValue::tValue(long) [311]
                0.00    0.00      74/450         sExpr::sExpr() [212]
                0.00    0.00     353/450         tValue::tValue() [175]
[168]    0.0    0.00    0.00     450         tType::operator=(BaseType) [168]
-----------------------------------------------
                0.00    0.00       1/372         sVarDef::define(SymTable*, SymTable*, QuHeap*) [51]
                0.00    0.00       1/372         sCall::exec(SymTable*, SymTable*, QuHeap*) [5]
                0.00    0.00       3/372         sConstDef::define(SymTable*, SymTable*, QuHeap*) [114]
                0.00    0.00      23/372         sVarDef::typecheck(SymTable*, SymTable*) [117]
                0.00    0.00      37/372         sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      44/372         sVar::typecheck(SymTable*, SymTable*) [220]
                0.00    0.00     263/372         sRoutDef::typecheck(SymTable*, SymTable*) [77]
[169]    0.0    0.00    0.00     372         sDef::type() const [169]
                0.00    0.00     372/531         tType::tType(tType const&) [164]
-----------------------------------------------
                0.00    0.00       1/370         SymTab::getVal(std::string const&, ObjType*) const [123]
                0.00    0.00       1/370         SymTab::getRef(std::string const&, ObjType*) const [180]
                0.00    0.00      44/370         sVar::typecheck(SymTable*, SymTable*) [220]
                0.00    0.00     324/370         SymTab::put(sDef*, tValue const&) [75]
[170]    0.0    0.00    0.00     370         sObject::isValueDef() const [170]
                0.00    0.00     576/1104        sArgDef::object() const [152]
                0.00    0.00      50/79          sVarDef::object() const [208]
                0.00    0.00      26/48          sConstDef::object() const [218]
                0.00    0.00      23/369         sQuOpDef::object() const [171]
                0.00    0.00      19/369         sQuFunDef::object() const [172]
                0.00    0.00       2/58          sProcDef::object() const [215]
-----------------------------------------------
                0.00    0.00       6/369         sObject::isProcDef() const [320]
                0.00    0.00       9/369         sObject::isQuOpDef() const [282]
                0.00    0.00      10/369         sObject::isQuFunDef() const [266]
                0.00    0.00      19/369         sObject::isInclude() const [241]
                0.00    0.00      23/369         sObject::isValueDef() const [170]
                0.00    0.00      84/369         sObject::isDef() const [173]
                0.00    0.00      90/369         sObject::isRoutDef() const [186]
                0.00    0.00     128/369         sObject::isFunctDef() const [178]
[171]    0.0    0.00    0.00     369         sQuOpDef::object() const [171]
-----------------------------------------------
                0.00    0.00       5/369         sObject::isProcDef() const [320]
                0.00    0.00      10/369         sObject::isQuOpDef() const [282]
                0.00    0.00      13/369         sObject::isQuFunDef() const [266]
                0.00    0.00      16/369         sObject::isInclude() const [241]
                0.00    0.00      19/369         sObject::isValueDef() const [170]
                0.00    0.00      70/369         sObject::isDef() const [173]
                0.00    0.00      74/369         sObject::isRoutDef() const [186]
                0.00    0.00     162/369         sObject::isFunctDef() const [178]
[172]    0.0    0.00    0.00     369         sQuFunDef::object() const [172]
-----------------------------------------------
                0.00    0.00      41/365         qcllist(SymTable*, SymTable*, QuHeap*, sObject*, int) [4]
                0.00    0.00     324/365         SymTab::put(sDef*, tValue const&) [75]
[173]    0.0    0.00    0.00     365         sObject::isDef() const [173]
                0.00    0.00     528/1104        sArgDef::object() const [152]
                0.00    0.00      84/369         sQuOpDef::object() const [171]
                0.00    0.00      70/369         sQuFunDef::object() const [172]
                0.00    0.00      24/79          sVarDef::object() const [208]
                0.00    0.00      16/48          sConstDef::object() const [218]
                0.00    0.00       6/58          sProcDef::object() const [215]
                0.00    0.00       1/8           sCall::object() const [335]
-----------------------------------------------
                                3328             SymTab::getentry(SymTable::entry*, std::string const&) const [174]
                0.00    0.00       1/362         SymTab::getVal(std::string const&, ObjType*) const [123]
                0.00    0.00     133/362         SymTab::getDef(std::string const&) const [190]
                0.00    0.00     228/362         SymTab::getRef(std::string const&, ObjType*) const [180]
[174]    0.0    0.00    0.00     362+3328    SymTab::getentry(SymTable::entry*, std::string const&) const [174]
                0.00    0.00    7365/21427       sDef::id() const [146]
                0.00    0.00    3690/4125        __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [148]
                0.00    0.00    3202/6456        bool std::operator><char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [147]
                0.00    0.00     473/3876        bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [149]
                                3328             SymTab::getentry(SymTable::entry*, std::string const&) const [174]
-----------------------------------------------
                0.00    0.00       1/353         sRoutDef::invoke(SymTable*, SymTable*, QuHeap*, int) [9]
                0.00    0.00       1/353         SymTab::getVal(std::string const&, ObjType*) const [123]
                0.00    0.00       1/353         sVar::eval(SymTable*, SymTable*, QuHeap*) [122]
                0.00    0.00       1/353         sCall::exec(SymTable*, SymTable*, QuHeap*) [5]
                0.00    0.00       2/353         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [120]
                0.00    0.00       2/353         sVarDef::define(SymTable*, SymTable*, QuHeap*) [51]
                0.00    0.00       3/353         sConstDef::define(SymTable*, SymTable*, QuHeap*) [114]
                0.00    0.00       4/353         sListFunct::typecheck(SymTable*, SymTable*) [362]
                0.00    0.00       6/353         sVarDef::typecheck(SymTable*, SymTable*) [117]
                0.00    0.00      21/353         sConst::sConst(tValue const&) [111]
                0.00    0.00      36/353         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [106]
                0.00    0.00     275/353         sRoutDef::typecheck(SymTable*, SymTable*) [77]
[175]    0.0    0.00    0.00     353         tValue::tValue() [175]
                0.00    0.00     353/1478        tType::tType(BaseType) [151]
                0.00    0.00     353/450         tType::operator=(BaseType) [168]
-----------------------------------------------
                0.00    0.00       5/312         sConstDef::sConstDef(std::string*, sExpr*) [353]
                0.00    0.00       8/312         sVarDef::sVarDef(tType const&, std::string*, sExpr*, sExpr*) [333]
                0.00    0.00      36/312         sRoutDef::sRoutDef(tType const&, std::string*, sDefList*, sDefList*, sStmtList*, int, int) [254]
                0.00    0.00     263/312         sArgDef::sArgDef(tType const&, std::string*) [181]
[176]    0.0    0.00    0.00     312         sDef::sDef(tType const&, std::string*) [176]
                0.00    0.00     312/515         sObject::sObject(unsigned int) [165]
                0.00    0.00     312/1478        tType::tType(BaseType) [151]
                0.00    0.00     312/842         tType::operator=(tType const&) [156]
-----------------------------------------------
                0.00    0.00       5/312         sConstDef::~sConstDef() [355]
                0.00    0.00       8/312         sVarDef::~sVarDef() [343]
                0.00    0.00      36/312         sRoutDef::~sRoutDef() [255]
                0.00    0.00     263/312         sArgDef::~sArgDef() [183]
[177]    0.0    0.00    0.00     312         sDef::~sDef() [177]
                0.00    0.00     312/515         sObject::~sObject() [166]
-----------------------------------------------
                0.00    0.00      14/294         sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      17/294         sObject::inFunctDef() const [295]
                0.00    0.00     263/294         sRoutDef::typecheck(SymTable*, SymTable*) [77]
[178]    0.0    0.00    0.00     294         sObject::isFunctDef() const [178]
                0.00    0.00     162/369         sQuFunDef::object() const [172]
                0.00    0.00     128/369         sQuOpDef::object() const [171]
                0.00    0.00       4/58          sProcDef::object() const [215]
-----------------------------------------------
                0.00    0.00     269/269         yyparse() [113]
[179]    0.0    0.00    0.00     269         sList<sDef>::append(sDef*) [179]
-----------------------------------------------
                0.00    0.00       1/264         ext_bit(sRoutDef const*, SymTable const*, int) [6]
                0.00    0.00     263/264         sRoutDef::typecheck(SymTable*, SymTable*) [77]
[180]    0.0    0.00    0.00     264         SymTab::getRef(std::string const&, ObjType*) const [180]
                0.00    0.00     228/362         SymTab::getentry(SymTable::entry*, std::string const&) const [174]
                0.00    0.00       1/370         sObject::isValueDef() const [170]
-----------------------------------------------
                0.00    0.00     263/263         yyparse() [113]
[181]    0.0    0.00    0.00     263         sArgDef::sArgDef(tType const&, std::string*) [181]
                0.00    0.00     263/312         sDef::sDef(tType const&, std::string*) [176]
-----------------------------------------------
                0.00    0.00     263/263         sList<sDef>::~sList() [225]
[182]    0.0    0.00    0.00     263         sArgDef::~sArgDef() [182]
                0.00    0.00     263/263         sArgDef::~sArgDef() [183]
-----------------------------------------------
                0.00    0.00     263/263         sArgDef::~sArgDef() [182]
[183]    0.0    0.00    0.00     263         sArgDef::~sArgDef() [183]
                0.00    0.00     263/312         sDef::~sDef() [177]
-----------------------------------------------
                0.00    0.00     263/263         sDefList::typecheck(SymTable*, SymTable*) [118]
[184]    0.0    0.00    0.00     263         sObject::typecheck(SymTable*, SymTable*) [184]
-----------------------------------------------
                0.00    0.00     263/263         sRoutDef::typecheck(SymTable*, SymTable*) [77]
[185]    0.0    0.00    0.00     263         tType::isQuReg() const [185]
-----------------------------------------------
                0.00    0.00       8/253         sRoutDef::typecheck(SymTable*, SymTable*) [77]
                0.00    0.00      14/253         sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00     231/253         sObject::def() const [188]
[186]    0.0    0.00    0.00     253         sObject::isRoutDef() const [186]
                0.00    0.00      90/369         sQuOpDef::object() const [171]
                0.00    0.00      78/78          sStmtList::object() const [209]
                0.00    0.00      74/369         sQuFunDef::object() const [172]
                0.00    0.00      34/34          sDefList::object() const [258]
                0.00    0.00      32/58          sProcDef::object() const [215]
                0.00    0.00      21/21          sIf::object() const [286]
                0.00    0.00      15/15          sFor::object() const [312]
                0.00    0.00       4/8           sCall::object() const [335]
                0.00    0.00       3/9           sMult::object() const [331]
-----------------------------------------------
                0.00    0.00       4/176         sVarDef::typecheck(SymTable*, SymTable*) [117]
                0.00    0.00       4/176         yyparse() [113]
                0.00    0.00      24/176         sStmt::sStmt(int) [272]
                0.00    0.00     144/176         sRoutDef::sRoutDef(tType const&, std::string*, sDefList*, sDefList*, sStmtList*, int, int) [254]
[187]    0.0    0.00    0.00     176         sObject::setFlag(ObjFlag, int) [187]
-----------------------------------------------
                                 155             sObject::def() const [188]
                0.00    0.00       1/167         sVarDef::define(SymTable*, SymTable*, QuHeap*) [51]
                0.00    0.00       3/167         sConstDef::define(SymTable*, SymTable*, QuHeap*) [114]
                0.00    0.00       5/167         sObject::isGlobal() const [357]
                0.00    0.00       6/167         sConstDef::typecheck(SymTable*, SymTable*) [396]
                0.00    0.00      14/167         sObject::inQuFunDef() const [319]
                0.00    0.00      18/167         sObject::inQuDef() const [305]
                0.00    0.00      19/167         sObject::inFunctDef() const [295]
                0.00    0.00      29/167         sVarDef::typecheck(SymTable*, SymTable*) [117]
                0.00    0.00      36/167         sRoutDef::typecheck(SymTable*, SymTable*) [77]
                0.00    0.00      36/167         sRoutDef::define(SymTable*, SymTable*, QuHeap*) [106]
[188]    0.0    0.00    0.00     167+155     sObject::def() const [188]
                0.00    0.00     784/881         sObject::parent() const [155]
                0.00    0.00     231/253         sObject::isRoutDef() const [186]
                                 155             sObject::def() const [188]
-----------------------------------------------
                0.00    0.00       1/165         sStmt::isInv() const [530]
                0.00    0.00       3/165         sObject::isBennet() const [399]
                0.00    0.00       5/165         sVarDef::typecheck(SymTable*, SymTable*) [117]
                0.00    0.00      28/165         sObject::isCondDef() const [268]
                0.00    0.00      55/165         sObject::isSetRec(ObjFlag) [322]
                0.00    0.00      73/165         sObject::isExtern() const [213]
[189]    0.0    0.00    0.00     165         sObject::isSet(ObjFlag) const [189]
-----------------------------------------------
                0.00    0.00       1/135         sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00       1/135         sCall::exec(SymTable*, SymTable*, QuHeap*) [5]
                0.00    0.00       2/135         sFor::typecheck(SymTable*, SymTable*) <cycle 3> [120]
                0.00    0.00       3/135         sConstDef::typecheck(SymTable*, SymTable*) [396]
                0.00    0.00       7/135         sVarDef::typecheck(SymTable*, SymTable*) [117]
                0.00    0.00      32/135         sVar::typecheck(SymTable*, SymTable*) [220]
                0.00    0.00      36/135         sRoutDef::typecheck(SymTable*, SymTable*) [77]
                0.00    0.00      53/135         SymTabComb::getDef(std::string const&) const [267]
[190]    0.0    0.00    0.00     135         SymTab::getDef(std::string const&) const [190]
                0.00    0.00     133/362         SymTab::getentry(SymTable::entry*, std::string const&) const [174]
-----------------------------------------------
                0.00    0.00      41/123         std::list<sObject*, std::allocator<sObject*> >::end() [247]
                0.00    0.00      82/123         std::list<sObject*, std::allocator<sObject*> >::begin() [206]
[191]    0.0    0.00    0.00     123         std::_List_iterator<sObject*>::_List_iterator(std::__detail::_List_node_base*) [191]
-----------------------------------------------
                0.00    0.00       1/115         sVarDef::define(SymTable*, SymTable*, QuHeap*) [51]
                0.00    0.00       2/115         tType::isConv(tType const&) const [288]
                0.00    0.00       3/115         sConstDef::typecheck(SymTable*, SymTable*) [396]
                0.00    0.00       4/115         sUnOp::typecheck(SymTable*, SymTable*) [374]
                0.00    0.00       7/115         tValue::isQuExpr() const [345]
                0.00    0.00       8/115         sSubscript::typecheck(SymTable*, SymTable*) [366]
                0.00    0.00      11/115         sVarDef::typecheck(SymTable*, SymTable*) [117]
                0.00    0.00      21/115         sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      26/115         sBinOp::typecheck(SymTable*, SymTable*) [321]
                0.00    0.00      32/115         tType::isQuCond() const [259]
[192]    0.0    0.00    0.00     115         tType::isQuExpr() const [192]
-----------------------------------------------
                0.00    0.00       4/109         sSubscript::typecheck(SymTable*, SymTable*) [366]
                0.00    0.00       4/109         sUnOp::typecheck(SymTable*, SymTable*) [374]
                0.00    0.00       4/109         sListFunct::typecheck(SymTable*, SymTable*) [362]
                0.00    0.00      16/109         sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      18/109         sBinOp::typecheck(SymTable*, SymTable*) [321]
                0.00    0.00      19/109         sConst::typecheck(SymTable*, SymTable*) [290]
                0.00    0.00      44/109         sVar::typecheck(SymTable*, SymTable*) [220]
[193]    0.0    0.00    0.00     109         sExpr::settype(tType const&) [193]
                0.00    0.00     109/842         tType::operator=(tType const&) [156]
-----------------------------------------------
                0.00    0.00       1/96          sExit::typecheck(SymTable*, SymTable*) [504]
                0.00    0.00       1/96          sVar::eval(SymTable*, SymTable*, QuHeap*) [122]
                0.00    0.00       3/96          sListFunct::typecheck(SymTable*, SymTable*) [362]
                0.00    0.00       4/96          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [120]
                0.00    0.00       4/96          sUnOp::typecheck(SymTable*, SymTable*) [374]
                0.00    0.00       5/96          sVarDef::typecheck(SymTable*, SymTable*) [117]
                0.00    0.00       6/96          sConstDef::typecheck(SymTable*, SymTable*) [396]
                0.00    0.00       7/96          sIf::typecheck(SymTable*, SymTable*) <cycle 3> [338]
                0.00    0.00       8/96          sSubscript::typecheck(SymTable*, SymTable*) [366]
                0.00    0.00      21/96          sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      36/96          sBinOp::typecheck(SymTable*, SymTable*) [321]
[194]    0.0    0.00    0.00      96         sExpr::type() [194]
                0.00    0.00      96/531         tType::tType(tType const&) [164]
-----------------------------------------------
                0.00    0.00       4/95          sSubscript::~sSubscript() <cycle 1> [369]
                0.00    0.00       4/95          sUnOp::~sUnOp() [376]
                0.00    0.00       4/95          sListFunct::~sListFunct() <cycle 1> [365]
                0.00    0.00      18/95          sBinOp::~sBinOp() <cycle 1> [299]
                0.00    0.00      21/95          sConst::~sConst() [285]
                0.00    0.00      44/95          sVar::~sVar() [223]
[195]    0.0    0.00    0.00      95         sExpr::~sExpr() [195]
                0.00    0.00      95/515         sObject::~sObject() [166]
-----------------------------------------------
                0.00    0.00       1/95          sCall::exec(SymTable*, SymTable*, QuHeap*) [5]
                0.00    0.00      14/95          sCall::typecheck(SymTable*, SymTable*) [314]
                0.00    0.00      36/95          sRoutDef::typecheck(SymTable*, SymTable*) [77]
                0.00    0.00      44/95          sDefList::typecheck(SymTable*, SymTable*) [118]
[196]    0.0    0.00    0.00      95         sList<sDef>::first(void*&) const [196]
-----------------------------------------------
                0.00    0.00      10/87          SymTabComb::SymTabComb(SymTable*, SymTable*) [327]
                0.00    0.00      77/87          SymTab::SymTab(int) [210]
[197]    0.0    0.00    0.00      87         SymTable::SymTable() [197]
-----------------------------------------------
                0.00    0.00      10/87          SymTabComb::~SymTabComb() [329]
                0.00    0.00      77/87          SymTab::~SymTab() [211]
[198]    0.0    0.00    0.00      87         SymTable::~SymTable() [198]
-----------------------------------------------
                0.00    0.00      43/86          std::list<sObject*, std::allocator<sObject*> >::begin() const [231]
                0.00    0.00      43/86          std::list<sObject*, std::allocator<sObject*> >::end() const [229]
[199]    0.0    0.00    0.00      86         std::_List_const_iterator<sObject*>::_List_const_iterator(std::__detail::_List_node_base const*) [199]
-----------------------------------------------
                0.00    0.00      82/82          std::allocator<sObject*>::allocator<std::_List_node<sObject*> >(std::allocator<std::_List_node<sObject*> > const&) [204]
[200]    0.0    0.00    0.00      82         __gnu_cxx::new_allocator<sObject*>::new_allocator() [200]
-----------------------------------------------
                0.00    0.00      82/82          std::allocator<sObject*>::~allocator() [205]
[201]    0.0    0.00    0.00      82         __gnu_cxx::new_allocator<sObject*>::~new_allocator() [201]
-----------------------------------------------
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [246]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [249]
[202]    0.0    0.00    0.00      82         std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Tp_allocator() const [202]
                0.00    0.00      82/82          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Node_allocator() const [203]
                0.00    0.00      82/82          std::allocator<sObject*>::allocator<std::_List_node<sObject*> >(std::allocator<std::_List_node<sObject*> > const&) [204]
-----------------------------------------------
                0.00    0.00      82/82          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Tp_allocator() const [202]
[203]    0.0    0.00    0.00      82         std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Node_allocator() const [203]
-----------------------------------------------
                0.00    0.00      82/82          std::_List_base<sObject*, std::allocator<sObject*> >::_M_get_Tp_allocator() const [202]
[204]    0.0    0.00    0.00      82         std::allocator<sObject*>::allocator<std::_List_node<sObject*> >(std::allocator<std::_List_node<sObject*> > const&) [204]
                0.00    0.00      82/82          __gnu_cxx::new_allocator<sObject*>::new_allocator() [200]
-----------------------------------------------
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [246]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [249]
[205]    0.0    0.00    0.00      82         std::allocator<sObject*>::~allocator() [205]
                0.00    0.00      82/82          __gnu_cxx::new_allocator<sObject*>::~new_allocator() [201]
-----------------------------------------------
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::front() [248]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::pop_front() [251]
[206]    0.0    0.00    0.00      82         std::list<sObject*, std::allocator<sObject*> >::begin() [206]
                0.00    0.00      82/123         std::_List_iterator<sObject*>::_List_iterator(std::__detail::_List_node_base*) [191]
-----------------------------------------------
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_create_node(sObject* const&) [246]
                0.00    0.00      41/82          std::list<sObject*, std::allocator<sObject*> >::_M_erase(std::_List_iterator<sObject*>) [249]
[207]    0.0    0.00    0.00      82         sObject** std::__addressof<sObject*>(sObject*&) [207]
-----------------------------------------------
                0.00    0.00       1/79          sObject::isConstDef() const [385]
                0.00    0.00       1/79          sObject::isInclude() const [241]
                0.00    0.00       1/79          SymTab::getVal(std::string const&, ObjType*) const [123]
                0.00    0.00       2/79          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [120]
                0.00    0.00      24/79          sObject::isDef() const [173]
                0.00    0.00      50/79          sObject::isValueDef() const [170]
[208]    0.0    0.00    0.00      79         sVarDef::object() const [208]
-----------------------------------------------
                0.00    0.00      78/78          sObject::isRoutDef() const [186]
[209]    0.0    0.00    0.00      78         sStmtList::object() const [209]
-----------------------------------------------
                0.00    0.00       1/77          sCall::exec(SymTable*, SymTable*, QuHeap*) [5]
                0.00    0.00       2/77          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [120]
                0.00    0.00       2/77          main [2]
                0.00    0.00      72/77          sRoutDef::typecheck(SymTable*, SymTable*) [77]
[210]    0.0    0.00    0.00      77         SymTab::SymTab(int) [210]
                0.00    0.00      77/87          SymTable::SymTable() [197]
-----------------------------------------------
                0.00    0.00       1/77          SymTab::~SymTab() [509]
                0.00    0.00       2/77          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [120]
                0.00    0.00       2/77          main [2]
                0.00    0.00      72/77          sRoutDef::typecheck(SymTable*, SymTable*) [77]
[211]    0.0    0.00    0.00      77         SymTab::~SymTab() [211]
                0.00    0.00      77/87          SymTable::~SymTable() [198]
                0.00    0.00      48/48          SymTab::deltree(SymTable::entry*) [217]
-----------------------------------------------
                0.00    0.00       4/74          sSubscript::sSubscript(sVar*, sExprList*) [367]
                0.00    0.00       4/74          sUnOp::sUnOp(sExpr*) [375]
                0.00    0.00       4/74          sListFunct::sListFunct(ObjType, sExprList*) [363]
                0.00    0.00      18/74          sBinOp::sBinOp(sExpr*, sExpr*) [298]
                0.00    0.00      44/74          sVar::sVar(std::string*) [221]
[212]    0.0    0.00    0.00      74         sExpr::sExpr() [212]
                0.00    0.00      74/515         sObject::sObject(unsigned int) [165]
                0.00    0.00      74/1478        tType::tType(BaseType) [151]
                0.00    0.00      74/450         tType::operator=(BaseType) [168]
-----------------------------------------------
                0.00    0.00       1/73          sRoutDef::invoke(SymTable*, SymTable*, QuHeap*, int) [9]
                0.00    0.00      36/73          sRoutDef::~sRoutDef() [255]
                0.00    0.00      36/73          sRoutDef::typecheck(SymTable*, SymTable*) [77]
[213]    0.0    0.00    0.00      73         sObject::isExtern() const [213]
                0.00    0.00      73/165         sObject::isSet(ObjFlag) const [189]
-----------------------------------------------
                0.00    0.00       1/63          sVar::eval(SymTable*, SymTable*, QuHeap*) [122]
                0.00    0.00       3/63          sConstDef::define(SymTable*, SymTable*, QuHeap*) [114]
                0.00    0.00      21/63          sConst::sConst(tValue const&) [111]
                0.00    0.00      38/63          sConst::typecheck(SymTable*, SymTable*) [290]
[214]    0.0    0.00    0.00      63         tValue::type() const [214]
                0.00    0.00      63/531         tType::tType(tType const&) [164]
-----------------------------------------------
                0.00    0.00       1/58          sObject::isInclude() const [241]
                0.00    0.00       2/58          sObject::isValueDef() const [170]
                0.00    0.00       3/58          sObject::isProcDef() const [320]
                0.00    0.00       3/58          sObject::isQuOpDef() const [282]
                0.00    0.00       4/58          sObject::isFunctDef() const [178]
                0.00    0.00       6/58          sObject::isDef() const [173]
                0.00    0.00       7/58          sObject::isQuFunDef() const [266]
                0.00    0.00      32/58          sObject::isRoutDef() const [186]
[215]    0.0    0.00    0.00      58         sProcDef::object() const [215]
-----------------------------------------------
                0.00    0.00       2/52          sFor::typecheck(SymTable*, SymTable*) <cycle 3> [120]
                0.00    0.00       2/52          sVar::eval(SymTable*, SymTable*, QuHeap*) [122]
                0.00    0.00      48/52          sVar::typecheck(SymTable*, SymTable*) [220]
[216]    0.0    0.00    0.00      52         sVar::id() const [216]
-----------------------------------------------
                                 276             SymTab::deltree(SymTable::entry*) [217]
                0.00    0.00      48/48          SymTab::~SymTab() [211]
[217]    0.0    0.00    0.00      48+276     SymTab::deltree(SymTable::entry*) [217]
                0.00    0.00     280/663         tValue::~tValue() [162]
                0.00    0.00      19/19          sQuOpDef::~sQuOpDef() [292]
                0.00    0.00      16/16          sQuFunDef::~sQuFunDef() [309]
                0.00    0.00       3/5           sConstDef::~sConstDef() [354]
                0.00    0.00       1/1           sProcDef::~sProcDef() [515]
                0.00    0.00       1/7           sVarDef::~sVarDef() [342]
                                 276             SymTab::deltree(SymTable::entry*) [217]
-----------------------------------------------
                0.00    0.00       3/48          sObject::isConstDef() const [385]
